#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        VOLUME          
43000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.57615890e+06 -2.59093995e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.94389980e+05 -4.04128889e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
43200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.68396645e+06 -2.74526191e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.39740873e+06 -2.33506662e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.91769035e+06 -3.07982780e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.45254868e+04  1.06161566e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.20889373e+06 -4.92813098e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.12280695e+06 -3.37344357e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.75132515e+06 -1.41022523e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
43900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.31065386e+06 -7.79422858e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
44000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.11666765e+06 -3.36465542e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.33165636e+05 -9.59186040e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
44200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.84750840e+06 -1.54790749e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.50319606e+06 -2.48649671e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.01288705e+06 -3.53182229e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
44500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.29863959e+06 -3.62514058e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.37165508e+06 -2.29820134e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.34709264e+05 -9.81282431e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
44800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.42732124e+06 -3.80934294e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
44900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.25835391e+06 -2.13601550e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.47610188e+06 -3.87917036e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.75385881e+06 -1.41385204e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.95356549e+06 -1.69972374e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.13298536e+06 -3.38801353e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.06683506e+06 -3.29332217e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.40093408e+06 -9.08655179e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
45600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.50601604e+06 -1.05907558e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.82504626e+06 -1.51575388e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
45800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.31109996e+06 -7.80061426e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
45900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.30697997e+06 -5.06853729e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.80659550e+06 -1.48934240e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.20397951e+06 -3.48963867e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -9.53437456e+05 -2.68082641e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
46300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.40661083e+06 -2.34823903e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.30726010e+06 -7.74564826e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
46500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.37961482e+06 -8.78137568e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
46600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.11269446e+06 -1.92751014e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.96272972e+05 -1.86254094e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
46800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.40837481e+06 -2.35076410e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
46900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.14099708e+06 -3.39948197e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.67751221e+06 -4.16748076e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.85785503e+06 -2.99417607e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.96351222e+06 -1.71396206e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.05595912e+06 -4.14838083e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
47400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.12749171e+06 -5.17233968e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
47500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.42130116e+06 -9.37809794e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
47600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.76120698e+06 -1.42437065e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.59756116e+06 -2.62157638e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
47800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.95553374e+05  3.87359108e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
47900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.23420404e+05  7.76905976e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
48000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -5.31639645e+04  1.02062089e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.33005390e+05  4.74565626e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
48200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.72512462e+06 -1.37272027e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.19748542e+06 -6.17427010e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
48400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.98544480e+06 -3.17681544e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.04841141e+06 -1.83549167e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.63968080e+06 -2.68186887e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.78437220e+06 -2.88898850e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.33603712e+06 -2.24721574e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
48900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.57709160e+06 -2.59227507e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.39361660e+06 -3.76109616e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.24337129e+06 -2.11456852e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.07670202e+05  8.37228165e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
49300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.60089589e+06 -1.19489208e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.25672396e+06 -2.13368230e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.13449918e+06 -3.39018050e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
49600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -9.08371327e+05 -2.03572379e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
49700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.31309141e+06 -7.82912102e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
49800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.16624885e+06 -5.72713175e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
49900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.68418999e+06 -2.74558189e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.09740178e+06 -1.90561932e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.13713021e+06 -5.31031072e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
50200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.02322625e+05  9.13776474e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
50300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.38389744e+06 -2.31572577e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.86362862e+06 -3.00244072e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.24326934e+06 -6.82964760e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
50600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.96623101e+06 -3.14931171e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.45774859e+06 -2.42144058e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
50800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.14418661e+06 -5.41132010e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
50900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.80584996e+05  4.08785710e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
51000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.92800109e+06 -3.09458719e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.86494131e+06 -1.57286196e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.36356086e+06 -8.55156991e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
51300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.67331292e+06 -4.16146965e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.21668406e+06 -3.50782470e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.28995794e+06 -2.18125534e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.90639784e+06 -3.06366305e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.35003355e+06 -2.26725104e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
51800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.13272221e+06 -5.24721210e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
51900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.47142119e+06 -1.00955451e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.85901823e+06 -4.42729897e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.63419533e+06 -2.67401664e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.67387427e+06 -2.73081537e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.88754943e+06 -3.03668235e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.45628666e+06 -2.41934789e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.50456675e+06 -2.48845880e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.75562807e+06 -2.84784249e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.09960337e+06 -4.77312984e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
52800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.84042733e+06 -2.96922905e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
52900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.19990841e+06 -2.05235324e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.28692018e+06 -2.17690692e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.15061892e+06 -5.50339592e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
53200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.29316719e+06 -2.18584925e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.22422802e+05  6.26050919e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
53400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.56854117e+06 -2.58003548e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.25335500e+06 -6.97401955e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
53600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -5.74302264e+04  1.01451391e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.55194467e+06 -2.55627830e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.71113700e+06 -4.21561321e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
53900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.48003939e+06 -1.02189111e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
